accuracy,condition,child,target_word,age,pic_interact,play,talk,toy_num,pic_num,maternal_ed,super_condition,draw_num,poster_num,tv_num,condition_label
0,bw,16,chalk,5.452054795,2,5,4,0,1,1,pic,1,1,0,B&W Drawing
0,bw,17,chalk,5.252054795,3,4,5,4,3,6,pic,5,6,1,B&W Drawing
0,bw,18,chalk,5.21369863,3,4,4,30,4,1,pic,5,3,1,B&W Drawing
0,bw,19,chalk,5.778082192,3,4,5,2,0,1,pic,14,2,1,B&W Drawing
0,bw,20,chalk,5.117808219,4,4,4,6,3,6,pic,48,5,1,B&W Drawing
0,bw,21,chalk,5.361643836,5,4,4,20,10,1,pic,12,4,1,B&W Drawing
0,bw,22,chalk,5.287671233,4,4,4,4,1,1,pic,5,6,1,B&W Drawing
0,bw,23,chalk,5.060273973,4,4,4,3,1,1,pic,4,6,1,B&W Drawing
0,bw,24,chalk,5.657534247,5,4,5,7,1,5,pic,4,2,1,B&W Drawing
0,bw,25,chalk,5.97260274,3,4,4,8,5,5,pic,20,7,1,B&W Drawing
0,bw,26,chalk,5.676712329,2,5,4,0,2,1,pic,3,1,0,B&W Drawing
1,bw,27,chalk,5.531506849,3,3,4,3,2,1,pic,6,3,0,B&W Drawing
0,bw,28,chalk,5.64109589,4,4,4,4,6,1,pic,12,4,1,B&W Drawing
0,bw,29,chalk,3.994520548,3,4,4,15,4,6,pic,6,2,1,B&W Drawing
0,bw,30,chalk,5.6,3,2,5,0,2,1,pic,2,1,1,B&W Drawing
0,bw,31,chalk,5.591780822,5,5,4,0,1,5,pic,2,2,1,B&W Drawing
0,bw,32,chalk,5.115068493,4,4,4,3,5,1,pic,12,3,1,B&W Drawing
0,obj,33,chalk,4.682191781,2,4,4,2,1,5,obj,8,0,1,Object
1,obj,34,chalk,5.246575342,3,4,5,0,5,1,obj,12,2,1,Object
0,obj,35,chalk,3.983561644,4,3,2,2,5,1,obj,5,2,1,Object
1,obj,36,chalk,4.775342466,5,4,4,30,3,1,obj,3,3,1,Object
1,obj,37,chalk,4.279452055,4,2,4,4,3,4,obj,3,2,0,Object
1,obj,38,chalk,4.208219178,5,4,5,4,8,1,obj,16,4,2,Object
1,obj,39,chalk,4.263013699,4,2,5,1,3,3,obj,13,1,1,Object
1,obj,40,chalk,4.78630137,4,4,3,1,3,3,obj,2,2,1,Object
1,obj,41,chalk,3.978082192,5,5,5,3,2,5,obj,6,5,1,Object
0,obj,42,chalk,4.391780822,2,5,5,5,2,3,obj,12,1,1,Object
1,obj,43,chalk,4.391780822,5,5,5,2,3,3,obj,4,2,1,Object
0,obj,44,chalk,4.835616438,3,3,3,3,2,1,obj,12,2,1,Object
0,obj,45,chalk,4.043835616,4,4,4,6,1,3,obj,3,2,1,Object
0,obj,46,chalk,4.797260274,4,5,5,10,4,1,obj,8,0,1,Object
0,obj,47,chalk,4.153424658,2,2,5,3,1,1,obj,2,1,1,Object
0,obj,48,chalk,4.454794521,3,4,5,16,4,5,obj,28,3,0,Object
0,obj,49,chalk,4.610958904,4,4,5,16,4,1,obj,16,3,0,Object
1,obj,50,chalk,4.024657534,4,4,4,2,0,5,obj,10,4,1,Object
0,obj,51,chalk,4.994520548,4,5,5,20,8,3,obj,13,7,3,Object
1,obj,52,chalk,4.44109589,4,2,4,6,5,5,obj,20,4,1,Object
0,obj,53,chalk,4.290410959,5,5,3,0,2,3,obj,2,0,1,Object
1,obj,54,chalk,7.673972603,4,4,3,5,2,5,obj,10,2,1,Object
1,obj,55,chalk,7.928767123,1,1,4,0,0,3,obj,1,0,1,Object
0,obj,56,chalk,7.98,1,4,4,4,2,5,obj,4,2,2,Object
1,obj,57,chalk,7.926027397,5,5,3,8,3,5,obj,4,5,1,Object
1,obj,58,chalk,7.99,4,2,5,3,4,5,obj,6,4,1,Object
0,obj,59,chalk,6.101369863,2,3,5,10,3,3,obj,4,3,1,Object
1,obj,60,chalk,6.430136986,4,5,5,12,6,1,obj,7,2,1,Object
1,obj,61,chalk,6.575342466,2,4,4,2,2,3,obj,13,0,1,Object
1,obj,62,chalk,5.871232877,2,2,4,3,2,5,obj,5,4,1,Object
1,obj,63,chalk,7.717808219,5,5,4,20,2,3,obj,10,5,1,Object
0,obj,64,chalk,7.728767123,2,2,5,7,6,1,obj,15,5,1,Object
1,photo,65,chalk,7.873972603,4,4,4,10,4,1,pic,8,2,0,Photo
0,photo,66,chalk,7.350684932,4,5,4,4,2,5,pic,6,2,1,Photo
0,photo,67,chalk,6.928767123,2,2,4,5,3,5,pic,15,0,1,Photo
1,photo,68,chalk,7.504109589,4,3,4,5,5,6,pic,20,3,1,Photo
1,photo,69,chalk,7.479452055,2,3,4,4,5,1,pic,24,5,1,Photo
1,photo,70,chalk,7.164383562,5,5,5,4,3,3,pic,5,3,1,Photo
1,photo,71,chalk,5.287671233,5,5,5,12,6,5,pic,5,3,0,Photo
1,photo,72,chalk,7.301369863,2,3,3,3,6,1,pic,7,2,1,Photo
0,photo,73,chalk,7.128767123,2,4,4,2,2,5,pic,5,0,1,Photo
1,photo,74,chalk,7.194520548,2,4,2,3,1,1,pic,2,3,1,Photo
1,photo,75,chalk,7.476712329,4,4,4,20,5,1,pic,12,4,1,Photo
1,photo,76,chalk,6.873972603,5,4,4,0,1,1,pic,1,1,0,Photo
1,photo,77,chalk,7.531506849,4,2,4,24,6,3,pic,12,5,1,Photo
1,photo,78,chalk,7.115068493,4,4,4,20,5,1,pic,12,4,1,Photo
0,photo,79,chalk,3.846575342,2,5,4,5,5,5,pic,14,2,1,Photo
0,photo,80,chalk,4.057534247,4,3,4,4,2,1,pic,7,3,0,Photo
0,photo,81,chalk,3.6,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,82,chalk,6.602739726,3,4,4,3,4,5,pic,3,4,1,Photo
0,photo,83,chalk,5.249315068,3,4,4,3,4,5,pic,3,4,1,Photo
0,photo,84,chalk,3.01369863,3,2,3,1,1,5,pic,12,4,1,Photo
0,photo,85,chalk,3.246575342,3,4,5,8,5,4,pic,5,7,1,Photo
0,photo,86,chalk,3.326027397,4,4,4,2,2,3,pic,6,2,1,Photo
0,photo,87,chalk,3.265753425,3,4,3,2,2,1,pic,4,3,1,Photo
0,photo,88,chalk,3.871232877,4,3,4,7,2,3,pic,6,2,1,Photo
0,photo,89,chalk,3.150684932,2,4,3,4,2,5,pic,5,2,1,Photo
0,photo,90,chalk,3.063013699,2,3,2,2,1,3,pic,4,3,1,Photo
0,photo,91,chalk,3.495890411,3,4,5,2,1,1,pic,3,2,0,Photo
0,photo,92,chalk,3.142465753,4,4,5,6,7,3,pic,48,3,2,Photo
0,photo,93,chalk,3.77260274,3,4,5,3,1,1,pic,4,4,1,Photo
1,photo,94,chalk,3.443835616,3,4,4,3,3,5,pic,10,0,1,Photo
0,photo,95,chalk,3.547945205,3,3,4,1,4,3,pic,16,2,0,Photo
0,photo,96,chalk,4.82739726,3,4,4,10,5,5,pic,24,4,1,Photo
0,cartoon,97,chalk,4.517808219,3,4,5,7,2,1,pic,17,2,1,Cartoon
0,cartoon,98,chalk,3.901369863,3,4,4,10,5,3,pic,30,6,1,Cartoon
0,cartoon,99,chalk,4.783561644,3,4,4,10,5,3,pic,30,6,1,Cartoon
0,cartoon,100,chalk,4.950684932,3,4,4,10,5,3,pic,30,6,1,Cartoon
0,cartoon,101,chalk,3.134246575,4,3,5,6,3,1,pic,16,1,1,Cartoon
0,cartoon,102,chalk,6.254794521,4,4,4,6,2,5,pic,10,3,1,Cartoon
0,cartoon,103,chalk,3.934246575,4,4,5,50,5,5,pic,36,7,0,Cartoon
0,cartoon,104,chalk,3.090410959,4,2,4,20,4,5,pic,5,6,1,Cartoon
0,cartoon,105,chalk,6.161643836,4,3,4,2,3,1,pic,3,4,1,Cartoon
0,cartoon,106,chalk,6.430136986,3,3,4,10,4,3,pic,24,3,0,Cartoon
0,cartoon,107,chalk,6.235616438,4,4,4,5,10,1,pic,20,2,1,Cartoon
0,cartoon,108,chalk,6.980821918,4,4,5,2,3,3,pic,5,2,1,Cartoon
1,cartoon,109,chalk,6.495890411,3,2,4,20,1,1,pic,16,2,1,Cartoon
0,cartoon,110,chalk,6.021917808,3,3,4,5,3,5,pic,14,2,1,Cartoon
0,cartoon,111,chalk,6.778082192,3,3,4,3,3,3,pic,5,4,1,Cartoon
1,cartoon,112,chalk,6.621917808,3,3,4,1,2,3,pic,3,2,1,Cartoon
1,cartoon,113,chalk,6.580821918,5,5,5,2,2,1,pic,3,2,0,Cartoon
0,cartoon,114,chalk,6.901369863,4,4,3,15,5,4,pic,30,7,0,Cartoon
1,cartoon,115,chalk,6.942465753,3,4,4,4,3,5,pic,10,4,1,Cartoon
0,cartoon,116,chalk,5.350684932,5,3,4,1,3,3,pic,5,5,1,Cartoon
1,cartoon,117,chalk,6.032876712,4,4,4,2,4,3,pic,7,2,1,Cartoon
0,cartoon,118,chalk,3.347945205,3,3,4,3,1,3,pic,3,3,1,Cartoon
0,cartoon,119,chalk,5.463013699,4,4,4,3,4,1,pic,5,6,0,Cartoon
0,cartoon,120,chalk,6.18630137,3,2,4,4,1,3,pic,13,5,1,Cartoon
1,cartoon,121,chalk,4.843835616,2,5,4,7,3,5,pic,18,3,1,Cartoon
0,cartoon,122,chalk,3.720547945,4,5,5,2,2,3,pic,22,5,1,Cartoon
0,cartoon,123,chalk,5.252054795,2,4,5,5,4,3,pic,6,4,1,Cartoon
0,cartoon,124,chalk,4.830136986,5,4,5,6,2,3,pic,14,2,1,Cartoon
0,cartoon,125,chalk,3.276712329,5,5,5,10,1,5,pic,10,10,2,Cartoon
0,cartoon,126,chalk,6.652054795,5,5,5,15,1,5,pic,10,10,2,Cartoon
0,cartoon,127,chalk,5.482191781,5,5,5,10,1,5,pic,10,10,2,Cartoon
0,cartoon,128,chalk,5.016438356,4,4,5,4,2,1,pic,14,3,1,Cartoon
1,bw,1,comb,6.854794521,3,3,4,3,5,3,pic,0,1,1,B&W Drawing
1,bw,2,comb,6.82739726,2,4,4,3,2,1,pic,3,2,0,B&W Drawing
1,bw,3,comb,7.150684932,2,3,5,3,2,1,pic,3,4,1,B&W Drawing
1,bw,4,comb,6.852054795,4,3,4,2,1,3,pic,1,2,0,B&W Drawing
1,bw,5,comb,7.24109589,4,3,5,2,5,5,pic,5,5,1,B&W Drawing
0,bw,6,comb,4.235616438,2,5,5,3,5,5,pic,5,5,1,B&W Drawing
0,bw,7,comb,3.117808219,4,3,3,1,2,3,pic,3,3,0,B&W Drawing
1,bw,8,comb,5.854794521,3,2,5,0,0,5,pic,3,1,1,B&W Drawing
1,bw,9,comb,4.268493151,3,3,4,3,1,5,pic,3,2,1,B&W Drawing
1,bw,10,comb,5.106849315,3,4,5,4,6,6,pic,8,3,2,B&W Drawing
1,bw,11,comb,5.109589041,4,2,5,1,1,1,pic,14,0,0,B&W Drawing
1,bw,12,comb,5.276712329,4,5,2,3,0,1,pic,5,3,1,B&W Drawing
1,bw,13,comb,5.630136986,4,2,5,3,3,3,pic,4,2,1,B&W Drawing
1,bw,14,comb,5.178082192,4,5,4,0,1,1,pic,2,2,1,B&W Drawing
1,bw,15,comb,5.969863014,5,5,4,2,3,3,pic,3,3,1,B&W Drawing
1,bw,16,comb,5.452054795,2,5,4,0,1,1,pic,1,1,0,B&W Drawing
1,bw,17,comb,5.252054795,3,4,5,4,3,6,pic,5,6,1,B&W Drawing
1,bw,18,comb,5.21369863,3,4,4,30,4,1,pic,5,3,1,B&W Drawing
1,bw,19,comb,5.778082192,3,4,5,2,0,1,pic,14,2,1,B&W Drawing
1,bw,20,comb,5.117808219,4,4,4,6,3,6,pic,48,5,1,B&W Drawing
1,bw,21,comb,5.361643836,5,4,4,20,10,1,pic,12,4,1,B&W Drawing
1,bw,22,comb,5.287671233,4,4,4,4,1,1,pic,5,6,1,B&W Drawing
1,bw,23,comb,5.060273973,4,4,4,3,1,1,pic,4,6,1,B&W Drawing
1,bw,24,comb,5.657534247,5,4,5,7,1,5,pic,4,2,1,B&W Drawing
1,bw,25,comb,5.97260274,3,4,4,8,5,5,pic,20,7,1,B&W Drawing
1,bw,26,comb,5.676712329,2,5,4,0,2,1,pic,3,1,0,B&W Drawing
1,bw,27,comb,5.531506849,3,3,4,3,2,1,pic,6,3,0,B&W Drawing
1,bw,28,comb,5.64109589,4,4,4,4,6,1,pic,12,4,1,B&W Drawing
1,bw,29,comb,3.994520548,3,4,4,15,4,6,pic,6,2,1,B&W Drawing
0,bw,30,comb,5.6,3,2,5,0,2,1,pic,2,1,1,B&W Drawing
1,bw,31,comb,5.591780822,5,5,4,0,1,5,pic,2,2,1,B&W Drawing
1,bw,32,comb,5.115068493,4,4,4,3,5,1,pic,12,3,1,B&W Drawing
0,obj,33,comb,4.682191781,2,4,4,2,1,5,obj,8,0,1,Object
1,obj,34,comb,5.246575342,3,4,5,0,5,1,obj,12,2,1,Object
1,obj,35,comb,3.983561644,4,3,2,2,5,1,obj,5,2,1,Object
1,obj,36,comb,4.775342466,5,4,4,30,3,1,obj,3,3,1,Object
1,obj,37,comb,4.279452055,4,2,4,4,3,4,obj,3,2,0,Object
1,obj,38,comb,4.208219178,5,4,5,4,8,1,obj,16,4,2,Object
1,obj,39,comb,4.263013699,4,2,5,1,3,3,obj,13,1,1,Object
1,obj,40,comb,4.78630137,4,4,3,1,3,3,obj,2,2,1,Object
0,obj,41,comb,3.978082192,5,5,5,3,2,5,obj,6,5,1,Object
0,obj,42,comb,4.391780822,2,5,5,5,2,3,obj,12,1,1,Object
0,obj,43,comb,4.391780822,5,5,5,2,3,3,obj,4,2,1,Object
1,obj,44,comb,4.835616438,3,3,3,3,2,1,obj,12,2,1,Object
1,obj,45,comb,4.043835616,4,4,4,6,1,3,obj,3,2,1,Object
1,obj,46,comb,4.797260274,4,5,5,10,4,1,obj,8,0,1,Object
0,obj,47,comb,4.153424658,2,2,5,3,1,1,obj,2,1,1,Object
1,obj,48,comb,4.454794521,3,4,5,16,4,5,obj,28,3,0,Object
1,obj,49,comb,4.610958904,4,4,5,16,4,1,obj,16,3,0,Object
1,obj,50,comb,4.024657534,4,4,4,2,0,5,obj,10,4,1,Object
1,obj,51,comb,4.994520548,4,5,5,20,8,3,obj,13,7,3,Object
1,obj,52,comb,4.44109589,4,2,4,6,5,5,obj,20,4,1,Object
1,obj,53,comb,4.290410959,5,5,3,0,2,3,obj,2,0,1,Object
1,obj,54,comb,7.673972603,4,4,3,5,2,5,obj,10,2,1,Object
1,obj,55,comb,7.928767123,1,1,4,0,0,3,obj,1,0,1,Object
1,obj,56,comb,7.98,1,4,4,4,2,5,obj,4,2,2,Object
1,obj,57,comb,7.926027397,5,5,3,8,3,5,obj,4,5,1,Object
1,obj,58,comb,7.99,4,2,5,3,4,5,obj,6,4,1,Object
1,obj,59,comb,6.101369863,2,3,5,10,3,3,obj,4,3,1,Object
1,obj,60,comb,6.430136986,4,5,5,12,6,1,obj,7,2,1,Object
1,obj,61,comb,6.575342466,2,4,4,2,2,3,obj,13,0,1,Object
1,obj,62,comb,5.871232877,2,2,4,3,2,5,obj,5,4,1,Object
1,obj,63,comb,7.717808219,5,5,4,20,2,3,obj,10,5,1,Object
1,obj,64,comb,7.728767123,2,2,5,7,6,1,obj,15,5,1,Object
1,photo,65,comb,7.873972603,4,4,4,10,4,1,pic,8,2,0,Photo
1,photo,66,comb,7.350684932,4,5,4,4,2,5,pic,6,2,1,Photo
1,photo,67,comb,6.928767123,2,2,4,5,3,5,pic,15,0,1,Photo
1,photo,68,comb,7.504109589,4,3,4,5,5,6,pic,20,3,1,Photo
1,photo,69,comb,7.479452055,2,3,4,4,5,1,pic,24,5,1,Photo
1,photo,70,comb,7.164383562,5,5,5,4,3,3,pic,5,3,1,Photo
1,photo,71,comb,5.287671233,5,5,5,12,6,5,pic,5,3,0,Photo
1,photo,72,comb,7.301369863,2,3,3,3,6,1,pic,7,2,1,Photo
1,photo,73,comb,7.128767123,2,4,4,2,2,5,pic,5,0,1,Photo
1,photo,74,comb,7.194520548,2,4,2,3,1,1,pic,2,3,1,Photo
1,photo,75,comb,7.476712329,4,4,4,20,5,1,pic,12,4,1,Photo
1,photo,76,comb,6.873972603,5,4,4,0,1,1,pic,1,1,0,Photo
1,photo,77,comb,7.531506849,4,2,4,24,6,3,pic,12,5,1,Photo
1,photo,78,comb,7.115068493,4,4,4,20,5,1,pic,12,4,1,Photo
1,photo,79,comb,3.846575342,2,5,4,5,5,5,pic,14,2,1,Photo
1,photo,80,comb,4.057534247,4,3,4,4,2,1,pic,7,3,0,Photo
1,photo,81,comb,3.6,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,82,comb,6.602739726,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,83,comb,5.249315068,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,84,comb,3.01369863,3,2,3,1,1,5,pic,12,4,1,Photo
1,photo,85,comb,3.246575342,3,4,5,8,5,4,pic,5,7,1,Photo
0,photo,86,comb,3.326027397,4,4,4,2,2,3,pic,6,2,1,Photo
0,photo,87,comb,3.265753425,3,4,3,2,2,1,pic,4,3,1,Photo
1,photo,88,comb,3.871232877,4,3,4,7,2,3,pic,6,2,1,Photo
0,photo,89,comb,3.150684932,2,4,3,4,2,5,pic,5,2,1,Photo
1,photo,90,comb,3.063013699,2,3,2,2,1,3,pic,4,3,1,Photo
1,photo,91,comb,3.495890411,3,4,5,2,1,1,pic,3,2,0,Photo
0,photo,92,comb,3.142465753,4,4,5,6,7,3,pic,48,3,2,Photo
0,photo,93,comb,3.77260274,3,4,5,3,1,1,pic,4,4,1,Photo
1,photo,94,comb,3.443835616,3,4,4,3,3,5,pic,10,0,1,Photo
1,photo,95,comb,3.547945205,3,3,4,1,4,3,pic,16,2,0,Photo
0,photo,96,comb,4.82739726,3,4,4,10,5,5,pic,24,4,1,Photo
1,cartoon,97,comb,4.517808219,3,4,5,7,2,1,pic,17,2,1,Cartoon
1,cartoon,98,comb,3.901369863,3,4,4,10,5,3,pic,30,6,1,Cartoon
1,cartoon,99,comb,4.783561644,3,4,4,10,5,3,pic,30,6,1,Cartoon
1,cartoon,100,comb,4.950684932,3,4,4,10,5,3,pic,30,6,1,Cartoon
1,cartoon,101,comb,3.134246575,4,3,5,6,3,1,pic,16,1,1,Cartoon
1,cartoon,102,comb,6.254794521,4,4,4,6,2,5,pic,10,3,1,Cartoon
1,cartoon,103,comb,3.934246575,4,4,5,50,5,5,pic,36,7,0,Cartoon
0,cartoon,104,comb,3.090410959,4,2,4,20,4,5,pic,5,6,1,Cartoon
1,cartoon,105,comb,6.161643836,4,3,4,2,3,1,pic,3,4,1,Cartoon
1,cartoon,106,comb,6.430136986,3,3,4,10,4,3,pic,24,3,0,Cartoon
1,cartoon,107,comb,6.235616438,4,4,4,5,10,1,pic,20,2,1,Cartoon
1,cartoon,108,comb,6.980821918,4,4,5,2,3,3,pic,5,2,1,Cartoon
1,cartoon,109,comb,6.495890411,3,2,4,20,1,1,pic,16,2,1,Cartoon
1,cartoon,110,comb,6.021917808,3,3,4,5,3,5,pic,14,2,1,Cartoon
1,cartoon,111,comb,6.778082192,3,3,4,3,3,3,pic,5,4,1,Cartoon
1,cartoon,112,comb,6.621917808,3,3,4,1,2,3,pic,3,2,1,Cartoon
1,cartoon,113,comb,6.580821918,5,5,5,2,2,1,pic,3,2,0,Cartoon
1,cartoon,114,comb,6.901369863,4,4,3,15,5,4,pic,30,7,0,Cartoon
1,cartoon,115,comb,6.942465753,3,4,4,4,3,5,pic,10,4,1,Cartoon
1,cartoon,116,comb,5.350684932,5,3,4,1,3,3,pic,5,5,1,Cartoon
1,cartoon,117,comb,6.032876712,4,4,4,2,4,3,pic,7,2,1,Cartoon
1,cartoon,118,comb,3.347945205,3,3,4,3,1,3,pic,3,3,1,Cartoon
1,cartoon,119,comb,5.463013699,4,4,4,3,4,1,pic,5,6,0,Cartoon
1,cartoon,120,comb,6.18630137,3,2,4,4,1,3,pic,13,5,1,Cartoon
1,cartoon,121,comb,4.843835616,2,5,4,7,3,5,pic,18,3,1,Cartoon
0,cartoon,122,comb,3.720547945,4,5,5,2,2,3,pic,22,5,1,Cartoon
1,cartoon,123,comb,5.252054795,2,4,5,5,4,3,pic,6,4,1,Cartoon
1,cartoon,124,comb,4.830136986,5,4,5,6,2,3,pic,14,2,1,Cartoon
1,cartoon,125,comb,3.276712329,5,5,5,10,1,5,pic,10,10,2,Cartoon
1,cartoon,126,comb,6.652054795,5,5,5,15,1,5,pic,10,10,2,Cartoon
1,cartoon,127,comb,5.482191781,5,5,5,10,1,5,pic,10,10,2,Cartoon
1,cartoon,128,comb,5.016438356,4,4,5,4,2,1,pic,14,3,1,Cartoon
1,cartoon,1,cup,6.854794521,3,3,4,3,5,3,pic,0,1,1,Cartoon
1,cartoon,2,cup,6.82739726,2,4,4,3,2,1,pic,3,2,0,Cartoon
1,cartoon,3,cup,7.150684932,2,3,5,3,2,1,pic,3,4,1,Cartoon
1,cartoon,4,cup,6.852054795,4,3,4,2,1,3,pic,1,2,0,Cartoon
1,cartoon,5,cup,7.24109589,4,3,5,2,5,5,pic,5,5,1,Cartoon
0,cartoon,6,cup,4.235616438,2,5,5,3,5,5,pic,5,5,1,Cartoon
1,cartoon,7,cup,3.117808219,4,3,3,1,2,3,pic,3,3,0,Cartoon
1,cartoon,8,cup,5.854794521,3,2,5,0,0,5,pic,3,1,1,Cartoon
1,cartoon,9,cup,4.268493151,3,3,4,3,1,5,pic,3,2,1,Cartoon
1,cartoon,10,cup,5.106849315,3,4,5,4,6,6,pic,8,3,2,Cartoon
1,cartoon,11,cup,5.109589041,4,2,5,1,1,1,pic,14,0,0,Cartoon
1,cartoon,12,cup,5.276712329,4,5,2,3,0,1,pic,5,3,1,Cartoon
1,cartoon,13,cup,5.630136986,4,2,5,3,3,3,pic,4,2,1,Cartoon
1,cartoon,14,cup,5.178082192,4,5,4,0,1,1,pic,2,2,1,Cartoon
1,cartoon,15,cup,5.969863014,5,5,4,2,3,3,pic,3,3,1,Cartoon
1,cartoon,16,cup,5.452054795,2,5,4,0,1,1,pic,1,1,0,Cartoon
1,cartoon,17,cup,5.252054795,3,4,5,4,3,6,pic,5,6,1,Cartoon
1,cartoon,18,cup,5.21369863,3,4,4,30,4,1,pic,5,3,1,Cartoon
1,cartoon,19,cup,5.778082192,3,4,5,2,0,1,pic,14,2,1,Cartoon
1,cartoon,20,cup,5.117808219,4,4,4,6,3,6,pic,48,5,1,Cartoon
1,cartoon,21,cup,5.361643836,5,4,4,20,10,1,pic,12,4,1,Cartoon
1,cartoon,22,cup,5.287671233,4,4,4,4,1,1,pic,5,6,1,Cartoon
1,cartoon,23,cup,5.060273973,4,4,4,3,1,1,pic,4,6,1,Cartoon
1,cartoon,24,cup,5.657534247,5,4,5,7,1,5,pic,4,2,1,Cartoon
1,cartoon,25,cup,5.97260274,3,4,4,8,5,5,pic,20,7,1,Cartoon
1,cartoon,26,cup,5.676712329,2,5,4,0,2,1,pic,3,1,0,Cartoon
1,cartoon,27,cup,5.531506849,3,3,4,3,2,1,pic,6,3,0,Cartoon
1,cartoon,28,cup,5.64109589,4,4,4,4,6,1,pic,12,4,1,Cartoon
1,cartoon,29,cup,3.994520548,3,4,4,15,4,6,pic,6,2,1,Cartoon
1,cartoon,30,cup,5.6,3,2,5,0,2,1,pic,2,1,1,Cartoon
1,cartoon,31,cup,5.591780822,5,5,4,0,1,5,pic,2,2,1,Cartoon
1,cartoon,32,cup,5.115068493,4,4,4,3,5,1,pic,12,3,1,Cartoon
0,bw,33,cup,4.682191781,2,4,4,2,1,5,pic,8,0,1,B&W Drawing
1,bw,34,cup,5.246575342,3,4,5,0,5,1,pic,12,2,1,B&W Drawing
1,bw,35,cup,3.983561644,4,3,2,2,5,1,pic,5,2,1,B&W Drawing
0,bw,36,cup,4.775342466,5,4,4,30,3,1,pic,3,3,1,B&W Drawing
1,bw,37,cup,4.279452055,4,2,4,4,3,4,pic,3,2,0,B&W Drawing
1,bw,38,cup,4.208219178,5,4,5,4,8,1,pic,16,4,2,B&W Drawing
1,bw,39,cup,4.263013699,4,2,5,1,3,3,pic,13,1,1,B&W Drawing
1,bw,40,cup,4.78630137,4,4,3,1,3,3,pic,2,2,1,B&W Drawing
1,bw,41,cup,3.978082192,5,5,5,3,2,5,pic,6,5,1,B&W Drawing
1,bw,42,cup,4.391780822,2,5,5,5,2,3,pic,12,1,1,B&W Drawing
1,bw,43,cup,4.391780822,5,5,5,2,3,3,pic,4,2,1,B&W Drawing
1,bw,44,cup,4.835616438,3,3,3,3,2,1,pic,12,2,1,B&W Drawing
0,bw,45,cup,4.043835616,4,4,4,6,1,3,pic,3,2,1,B&W Drawing
1,bw,46,cup,4.797260274,4,5,5,10,4,1,pic,8,0,1,B&W Drawing
1,bw,47,cup,4.153424658,2,2,5,3,1,1,pic,2,1,1,B&W Drawing
1,bw,48,cup,4.454794521,3,4,5,16,4,5,pic,28,3,0,B&W Drawing
1,bw,49,cup,4.610958904,4,4,5,16,4,1,pic,16,3,0,B&W Drawing
1,bw,50,cup,4.024657534,4,4,4,2,0,5,pic,10,4,1,B&W Drawing
1,bw,51,cup,4.994520548,4,5,5,20,8,3,pic,13,7,3,B&W Drawing
1,bw,52,cup,4.44109589,4,2,4,6,5,5,pic,20,4,1,B&W Drawing
1,bw,53,cup,4.290410959,5,5,3,0,2,3,pic,2,0,1,B&W Drawing
1,bw,54,cup,7.673972603,4,4,3,5,2,5,pic,10,2,1,B&W Drawing
1,bw,55,cup,7.928767123,1,1,4,0,0,3,pic,1,0,1,B&W Drawing
1,bw,56,cup,7.98,1,4,4,4,2,5,pic,4,2,2,B&W Drawing
1,bw,57,cup,7.926027397,5,5,3,8,3,5,pic,4,5,1,B&W Drawing
1,bw,58,cup,7.99,4,2,5,3,4,5,pic,6,4,1,B&W Drawing
1,bw,59,cup,6.101369863,2,3,5,10,3,3,pic,4,3,1,B&W Drawing
0,bw,60,cup,6.430136986,4,5,5,12,6,1,pic,7,2,1,B&W Drawing
1,bw,61,cup,6.575342466,2,4,4,2,2,3,pic,13,0,1,B&W Drawing
1,bw,62,cup,5.871232877,2,2,4,3,2,5,pic,5,4,1,B&W Drawing
1,bw,63,cup,7.717808219,5,5,4,20,2,3,pic,10,5,1,B&W Drawing
1,bw,64,cup,7.728767123,2,2,5,7,6,1,pic,15,5,1,B&W Drawing
1,obj,65,cup,7.873972603,4,4,4,10,4,1,obj,8,2,0,Object
1,obj,66,cup,7.350684932,4,5,4,4,2,5,obj,6,2,1,Object
1,obj,67,cup,6.928767123,2,2,4,5,3,5,obj,15,0,1,Object
1,obj,68,cup,7.504109589,4,3,4,5,5,6,obj,20,3,1,Object
1,obj,69,cup,7.479452055,2,3,4,4,5,1,obj,24,5,1,Object
1,obj,70,cup,7.164383562,5,5,5,4,3,3,obj,5,3,1,Object
1,obj,71,cup,5.287671233,5,5,5,12,6,5,obj,5,3,0,Object
1,obj,72,cup,7.301369863,2,3,3,3,6,1,obj,7,2,1,Object
1,obj,73,cup,7.128767123,2,4,4,2,2,5,obj,5,0,1,Object
1,obj,74,cup,7.194520548,2,4,2,3,1,1,obj,2,3,1,Object
1,obj,75,cup,7.476712329,4,4,4,20,5,1,obj,12,4,1,Object
1,obj,76,cup,6.873972603,5,4,4,0,1,1,obj,1,1,0,Object
1,obj,77,cup,7.531506849,4,2,4,24,6,3,obj,12,5,1,Object
1,obj,78,cup,7.115068493,4,4,4,20,5,1,obj,12,4,1,Object
1,obj,79,cup,3.846575342,2,5,4,5,5,5,obj,14,2,1,Object
1,obj,80,cup,4.057534247,4,3,4,4,2,1,obj,7,3,0,Object
1,obj,81,cup,3.6,3,4,4,3,4,5,obj,3,4,1,Object
